duplicate_id,event_date,duplicate_mrn,original_mrn,source,department_id,department_name,service_line,contributory_factor_type,contributory_factors,primary_category,status,resolution_type,days_to_resolution,assigned_analyst,facility,patient_age_group,duplicate_score,investigation_time_minutes
380,2023-10-06,61471366,58190570,Internal Registration,5,Laboratory,Ancillary,Data Entry Error,Transposed first/last name,Patient Name,Resolved,Split,14,Cointon Wellsman,MORRISTOWN HAMBLEN HOSPITAL,Adult,98,67
381,2024-06-08,90781626,95492607,Self-schedule,8,Behavioral Health,Behavioral Health,System Issue,Interface mapping error,System/Interface,Resolved,No Action Required,1,Magdalene Wiffen,ATTICA HOSPITAL DISTRICT #1,Unknown,93,62
382,2024-08-28,1394767,31588476,Self-schedule,6,Radiology,Ancillary,Data Entry Error,Name typo,Patient Name,Resolved,Merge,9,Fernandina Ellingham,THE BROOKDALE HOSPITAL MEDICAL CENTER,Senior,77,212
383,2023-12-05,47475090,99645340,Internal Registration,6,Radiology,Ancillary,Data Entry Error,Incorrect address entry,Address,In Progress,Pending,28,Kristan Seamen,WEIRTON MEDICAL CENTER INC,Pediatric,82,58
384,2023-09-05,48549064,27339277,Internal Registration,5,Laboratory,Ancillary,Data Entry Error,DOB typo,Date of Birth,Resolved,No Action Required,4,Andriette Baglan,"W.A. FOOTE MEMORIAL HOSPITAL, INC",Pediatric,75,5
385,2025-11-23,86233212,64132093,Internal Registration,8,Behavioral Health,Behavioral Health,Data Entry Error,DOB typo,Date of Birth,Escalated,Pending,35,Nichole Baudet,BOWLING GREEN WARREN COUNTY COMMUNITY HOSPITAL CORPORATION,Adult,92,9
386,2025-08-11,15624761,72148789,Self-schedule,1,Primary Care,Ambulatory,Workflow Issue,Skipped duplicate search,Workflow,Resolved,No Action Required,12,Raynard Glassford,SALUD PLUS MEDICAL CENTER,Senior,90,14
387,2026-06-23,84911351,18585201,Emergency Department,1,Primary Care,Ambulatory,Patient Input Error,Guardian entered own name,Patient Name,Resolved,Split,11,Hedy Carpe,UNICOI COUNTY MEMORIAL HOSPITAL INC,Adult,96,17
388,2023-12-02,20566774,19109001,External Interface,2,Emergency Department,Emergency,Data Entry Error,Name typo,Patient Name,Resolved,No Action Required,5,Krissy Densumbe,KUYKENDAHL MEDICAL CENTER,Adult,94,14
389,2025-03-01,61844113,18911647,Emergency Department,6,Radiology,Ancillary,Workflow Issue,Skipped duplicate search,Workflow,Resolved,Merge,10,Ema Lithcow,"ST. VINCENT JENNINGS HOSPITAL, INC",Adult,85,141
390,2026-02-12,75272102,72335936,Emergency Department,4,Specialty Clinics,Ambulatory,Registration Information,Missing insurance information,Insurance Information,Resolved,Split,4,Win Kilmaster,PUBLIC HOSPITAL DISTRICT NO.1 OF MASON COUNTY WASHINGTON,Adult,97,10
391,2025-02-22,21888169,68324390,Self-schedule,5,Laboratory,Ancillary,System Issue,Data synchronization issue,System/Interface,Resolved,Split,15,Samson Frick,ALBANY GENERAL HOSPITAL,Adult,87,11
392,2024-05-17,11128194,1657630,Self-schedule,4,Specialty Clinics,Ambulatory,System Issue,Interface mapping error,System/Interface,Resolved,Split,2,Sandye Dinneges,SPECTRUM HEALTH HOSPITALS,Adult,89,17
393,2025-10-18,24424576,30852977,External Interface,8,Behavioral Health,Behavioral Health,Data Entry Error,Name typo,Patient Name,Resolved,Split,10,Cris Dionisetto,READING HOSPITAL,Adult,89,10
394,2025-05-24,70287452,76704521,Self-schedule,3,Urgent Care,Ambulatory,Data Entry Error,Incorrect address entry,Address,Resolved,Merge,6,Louis Eburne,PORTNEUF MEDICAL CENTER,Senior,95,8
395,2024-08-31,62228593,7897989,Self-schedule,5,Laboratory,Ancillary,Data Entry Error,DOB typo,Date of Birth,Resolved,KND,5,Quint Meredith,"INTEGRATIVE REGIONAL MEDICAL CENTER, P.C.",Adult,75,41
396,2025-03-28,6786437,49330429,Registration Kiosk,4,Specialty Clinics,Ambulatory,Registration Information,Incomplete demographics,Demographics/Registration,Resolved,No Action Required,3,Meryl Munns,SHELTERING ARMS HOSPITAL,Senior,86,22
397,2025-08-07,41071164,57133890,Emergency Department,2,Emergency Department,Emergency,Data Entry Error,Transposed first/last name,Patient Name,Resolved,Merge,5,Tracee Shakesby,COMANCHE COUNTY HOSPITAL AUTHORITY,Adult,62,15
398,2023-12-10,40789519,37094791,Patient Portal,4,Specialty Clinics,Ambulatory,Registration Information,Duplicate registration attempt,Registration Process,Resolved,No Action Required,3,Artus Gallety,LESTER E COX MEDICAL CENTERS,Adult,95,9
399,2025-11-15,38035058,51795404,Self-schedule,8,Behavioral Health,Behavioral Health,System Issue,System duplicate creation,System/Interface,Resolved,Split,5,Steward Roston,UNIVERSITY OF ILLINOIS HOSPITAL,Senior,89,22
400,2024-07-19,61153891,48122639,Emergency Department,5,Laboratory,Ancillary,Workflow Issue,Registration workflow deviation,Workflow,Resolved,Merge,14,Augustine MacClay,CHEROKEE INDIAN HOSPITAL AUTHORITY,Pediatric,71,72
401,2026-02-26,857387,16611438,Self-schedule,3,Urgent Care,Ambulatory,Data Entry Error,DOB typo,Date of Birth,Resolved,KND,5,Lavena Debling,OCHILTREE HOSPITAL DISTRICT,Pediatric,100,41
402,2024-05-18,97395002,24825352,Internal Registration,4,Specialty Clinics,Ambulatory,System Issue,Interface mapping error,System/Interface,Resolved,No Action Required,5,Edwina Megson,TEXAS COUNTY MEMORIAL HOSPITAL,Adult,84,72
403,2025-03-21,53805677,58399939,Self-schedule,2,Emergency Department,Emergency,Data Entry Error,DOB typo,Date of Birth,Resolved,No Action Required,15,Meris Braidon,NOCONA HOSPITAL DISTRICT,Adult,96,34
404,2024-11-18,98588583,86059236,Internal Registration,8,Behavioral Health,Behavioral Health,Data Entry Error,Transposed first/last name,Patient Name,Pending Review,Pending,13,Giustina Warrier,HOSPITAL OF FULTON INC,Senior,91,19
405,2023-12-31,67419580,4678923,External Interface,7,Inpatient,Inpatient,Patient Input Error,Incorrect patient information,Other,Pending Review,Pending,16,Eada Stitch,RONALD REGAN UCLA MEDICAL CENTER,Adult,83,68
406,2024-12-15,83352913,48318505,Call Center,5,Laboratory,Ancillary,Data Entry Error,DOB typo,Date of Birth,Escalated,Pending,52,Natalya Di Claudio,BANNER -- UNIVERSITY MEDICAL CENTER PHOENIX CAMPUS CRITICAL CARE,Adult,58,18
407,2026-06-01,65931973,7822963,Patient Portal,5,Laboratory,Ancillary,Data Entry Error,Transposed first/last name,Patient Name,Resolved,Split,12,Dahlia Reah,UNIVERSITY MEDICAL CENTER INC,Pediatric,87,159
408,2025-03-10,12780120,39119296,Emergency Department,8,Behavioral Health,Behavioral Health,Data Entry Error,Transposed first/last name,Patient Name,Resolved,Split,15,Rochester Biddlecombe,CHILDRENS HOSPITAL OF PHILADELPHIA,Adult,90,21
409,2023-09-24,14243646,5204409,Self-schedule,3,Urgent Care,Ambulatory,Registration Information,Duplicate registration attempt,Registration Process,Resolved,Split,9,Coleen Mattusov,MONTGOMERY HOSPITAL,Adult,93,35
410,2024-09-07,10205444,10349606,Internal Registration,6,Radiology,Ancillary,Data Entry Error,Transposed first/last name,Patient Name,Resolved,Split,2,Donelle Hundell,DAVIESS COUNTY HOSPITAL,Adult,93,17
411,2025-09-05,61609930,76789974,Self-schedule,2,Emergency Department,Emergency,Registration Information,Missing insurance information,Insurance Information,Resolved,Merge,10,Gabbie Dohmann,MEDICAL CENTER PHARMACY INC,Adult,90,38
412,2024-05-22,55170503,38794984,Self-schedule,2,Emergency Department,Emergency,System Issue,System duplicate creation,System/Interface,In Progress,Pending,13,Amalie Bridgwood,"RELIANT REHABILITATIO HOSPITAL MIDLAND, LP",Adult,92,60
413,2025-05-18,71098744,76713944,Patient Portal,8,Behavioral Health,Behavioral Health,Data Entry Error,Name typo,Patient Name,Resolved,No Action Required,12,Ricki Rapinett,AIKEN REGIONAL MEDICAL CENTERS,Adult,77,8
414,2024-09-17,69224428,54783777,Call Center,7,Inpatient,Inpatient,Registration Information,Missing insurance information,Insurance Information,Resolved,Merge,1,Winnah Bertomeu,LASALLE PARISH HOSPITAL SERVICE DISTRICT #1,Adult,87,9
415,2025-07-06,74314362,43905942,Internal Registration,5,Laboratory,Ancillary,Data Entry Error,Name typo,Patient Name,Resolved,Split,3,Maribeth Brotherick,BELLA VISTA HOSPITAL INC,Senior,58,6
416,2024-02-12,13166458,10881754,Self-schedule,4,Specialty Clinics,Ambulatory,System Issue,Data synchronization issue,System/Interface,Pending Review,Pending,3,Addia Breinl,"NATIONWIDE CHILDREN'S HOSPITAL ,INC",Pediatric,57,21
417,2025-07-12,85560052,5522984,Internal Registration,2,Emergency Department,Emergency,System Issue,Interface mapping error,System/Interface,Resolved,Split,4,Husain Galbraith,NORTH MEMORIAL MEDICAL CENTER PHARMACY,Adult,98,25
418,2025-03-04,42486889,31048401,Referral,2,Emergency Department,Emergency,Registration Information,Missing insurance information,Insurance Information,Resolved,Split,6,Nata Stranio,MONTEFIORE MEDICAL CENTER,Adult,93,11
419,2023-12-13,36491031,5690138,Internal Registration,6,Radiology,Ancillary,System Issue,Interface mapping error,System/Interface,Resolved,KND,8,Cobb Greenroyd,SOUTHWESTERN STATE HOSPITAL,Pediatric,84,9
420,2023-09-17,34331978,56105383,Self-schedule,3,Urgent Care,Ambulatory,Data Entry Error,Name typo,Patient Name,Resolved,Split,12,Aundrea Berresford,MEDICAL UNIVERSITY HOSPITAL AUTHORITY,Adult,80,15
421,2023-10-29,2158678,95981781,Self-schedule,6,Radiology,Ancillary,Data Entry Error,DOB typo,Date of Birth,Resolved,No Action Required,1,Malanie Harpham,BLESSING HOSPITAL,Pediatric,80,48
422,2024-06-17,14355589,34998074,Internal Registration,5,Laboratory,Ancillary,Data Entry Error,Name typo,Patient Name,Resolved,No Action Required,8,Corabella Halstead,ST. JOHNS RIVERSIDE HOSPITAL-PULMONARY,Adult,95,50
423,2025-07-16,57920722,64478850,Emergency Department,7,Inpatient,Inpatient,Registration Information,Incomplete demographics,Demographics/Registration,Resolved,No Action Required,2,Theodore Jobbings,ER PHYSICIAN GROUP AT JACKSON HOSPITAL,Pediatric,97,6
424,2025-05-28,43230768,42143807,Self-schedule,1,Primary Care,Ambulatory,System Issue,Interface mapping error,System/Interface,Resolved,Merge,11,Etta Pinch,DEACONESS HOSPITAL INC,Adult,91,19
425,2025-02-16,62073211,53101371,Emergency Department,2,Emergency Department,Emergency,Registration Information,Missing insurance information,Insurance Information,Resolved,KND,12,Joletta Brobak,CONWAY HOSPITAL COMMUNITY SERVICES,Adult,93,30
426,2023-12-29,82899579,37462872,Self-schedule,2,Emergency Department,Emergency,Data Entry Error,Name typo,Patient Name,Resolved,KND,5,Gavra Brailey,NORMAN REGIONAL HOSPITAL AUTHORITY,Pediatric,83,6
427,2025-06-24,49109067,44659485,Internal Registration,4,Specialty Clinics,Ambulatory,System Issue,Data synchronization issue,System/Interface,Resolved,No Action Required,4,Theodora Zemler,"HIGHLANDS-CASHIERS HOSPITAL, INC.",Adult,93,21
428,2025-12-09,46696004,44872950,Internal Registration,4,Specialty Clinics,Ambulatory,Data Entry Error,Name typo,Patient Name,Resolved,KND,1,Floris Needham,"CUMBERLAND COUNTY HOSPITAL SYSTEM, INC.",Senior,82,143
429,2024-08-08,67105708,81881071,Internal Registration,8,Behavioral Health,Behavioral Health,System Issue,Interface mapping error,System/Interface,Resolved,KND,11,Northrup Hearsum,FRANKLIN REGIONAL MEDICAL CENTER CRNAS,Adult,83,73
430,2023-11-17,12091702,37967664,Call Center,3,Urgent Care,Ambulatory,Data Entry Error,Name typo,Patient Name,Resolved,No Action Required,3,Codi Cona,PINNACLE HEALTH HOSPITALS,Adult,100,13
431,2024-06-21,59921325,74036151,Call Center,5,Laboratory,Ancillary,Data Entry Error,DOB typo,Date of Birth,Resolved,No Action Required,8,Jeramey Bastock,ABA MEDICAL CENTER LLC,Adult,93,22
432,2025-10-11,86314107,27938353,Self-schedule,7,Inpatient,Inpatient,Data Entry Error,Name typo,Patient Name,Resolved,KND,14,Allianora Coulthard,GRACE FAMILY MEDICAL CENTER,Adult,70,10
433,2023-09-21,3281716,82037707,Internal Registration,1,Primary Care,Ambulatory,Data Entry Error,Name typo,Patient Name,Resolved,No Action Required,8,Marven Nevinson,BOOKER HOSPITAL DISTRICT,Adult,95,144
434,2025-06-29,72924371,40735284,Internal Registration,2,Emergency Department,Emergency,Data Entry Error,DOB typo,Date of Birth,Resolved,Split,2,Ole Stayt,LA PAZ REGIONAL HOSPITAL INC,Adult,96,12
435,2023-10-27,49537559,14264990,Emergency Department,2,Emergency Department,Emergency,Data Entry Error,Transposed first/last name,Patient Name,Resolved,No Action Required,12,Jacqui Gramer,MONTEFIORE MEDICAL CENTER,Senior,100,18
436,2025-02-12,40057438,46071219,Internal Registration,4,Specialty Clinics,Ambulatory,Workflow Issue,Registration workflow deviation,Workflow,Pending Review,Pending,10,Cristy Kail,TOTAL CARE MEDICAL CENTER LLC,Adult,91,22
437,2024-05-20,32446759,90698979,Self-schedule,4,Specialty Clinics,Ambulatory,Registration Information,Missing insurance information,Insurance Information,Resolved,KND,12,Brock Whodcoat,REED CITY HOSPITAL CORPORATION,Adult,89,16
438,2024-12-03,59078760,45587683,Internal Registration,1,Primary Care,Ambulatory,Workflow Issue,Skipped duplicate search,Workflow,Resolved,No Action Required,12,Butch Mawd,HIGHLANDS HOSPITAL AND HEALTH CENTER,Pediatric,75,66
439,2024-01-26,15643620,96687365,Self-schedule,3,Urgent Care,Ambulatory,Data Entry Error,Name typo,Patient Name,Resolved,Merge,13,Jeane Le Brun,SANTA BARBARA COTTAGE HOSPITAL,Pediatric,65,41
440,2025-05-04,26843837,17618040,Internal Registration,8,Behavioral Health,Behavioral Health,Data Entry Error,Incorrect address entry,Address,Resolved,KND,7,Cherye Frake,STEVENS COUNTY HOSPITAL,Pediatric,100,15
441,2025-12-30,29581576,76045891,Internal Registration,8,Behavioral Health,Behavioral Health,Data Entry Error,Transposed first/last name,Patient Name,Resolved,KND,13,Temp Islep,"GREATER BALTIMORE MEDICAL CENTER, INC.",Senior,62,74
442,2025-08-02,76283776,24729887,Referral,8,Behavioral Health,Behavioral Health,Data Entry Error,DOB typo,Date of Birth,Resolved,Merge,4,Iorgos Phittiplace,WEST COKE COUNTY HOSPITAL DISTRICT,Senior,80,42
443,2025-10-27,3118302,10368155,Self-schedule,4,Specialty Clinics,Ambulatory,Data Entry Error,DOB typo,Date of Birth,Resolved,Split,5,Martguerita Geleman,THE JAMES B. HAGGIN MEMORIAL HOSPITAL INC.,Adult,95,197
444,2025-01-04,17803813,33630376,Internal Registration,2,Emergency Department,Emergency,Data Entry Error,Incorrect address entry,Address,Resolved,Split,3,Peggi Deadman,"BOULDER MEDICAL CENTER, P.C.",Senior,97,11
445,2025-11-18,92325872,8248825,Self-schedule,2,Emergency Department,Emergency,Data Entry Error,Name typo,Patient Name,Resolved,Split,8,Madalena Durran,THE MOSES H. CONE MEMORIAL HOSPITAL OPERATING CORPORATION,Adult,88,96
446,2025-02-07,4076010,34521448,Self-schedule,7,Inpatient,Inpatient,Patient Input Error,Guardian entered own name,Patient Name,Resolved,Split,5,Larry Barendtsen,HUNTERDON MEDICAL CENTER,Adult,89,11
447,2026-05-07,45065497,87178824,Self-schedule,1,Primary Care,Ambulatory,Data Entry Error,Name typo,Patient Name,Pending Review,Pending,1,Sheelah Purse,AFFINITY HOSPITAL DALLAS,Adult,75,15
448,2023-12-23,58653081,44147094,Internal Registration,1,Primary Care,Ambulatory,System Issue,System duplicate creation,System/Interface,Resolved,No Action Required,7,Mag Cockitt,"MULLINS HOSPITALIST GROUP, LLC",Adult,35,117
449,2025-02-20,29578524,73846030,Self-schedule,7,Inpatient,Inpatient,Workflow Issue,Skipped duplicate search,Workflow,Resolved,No Action Required,1,Megen Cupper,BWELL MEDICAL CENTER INC,Senior,97,31
450,2025-08-26,81983094,62145338,Patient Portal,1,Primary Care,Ambulatory,Registration Information,Duplicate registration attempt,Registration Process,Resolved,Merge,9,Karlotta Ridder,MONTEFIORE MEDICAL CENTER,Adult,93,6
451,2024-03-21,49148227,68694379,Self-schedule,6,Radiology,Ancillary,Data Entry Error,Name typo,Patient Name,Resolved,No Action Required,15,Dorri Kitchin,UVA CULPEPER MEDICAL CENTER,Senior,92,21
452,2026-03-27,37123552,4402633,Patient Portal,8,Behavioral Health,Behavioral Health,Patient Input Error,Guardian entered own name,Patient Name,Resolved,Merge,1,Reinaldos Dalloway,DESOTO FAMILY MEDICAL CENTER,Adult,97,147
453,2024-07-26,36407488,77904002,Self-schedule,5,Laboratory,Ancillary,Workflow Issue,Registration workflow deviation,Workflow,Resolved,KND,2,Atalanta Tarbox,KAISER FOUNDATION HOSPITALS,Pediatric,98,62
454,2024-04-25,70048311,96472047,Call Center,7,Inpatient,Inpatient,Data Entry Error,Transposed first/last name,Patient Name,Resolved,KND,12,Kaitlin Barnewille,"GLEN OAKS HOSPITAL, INC.",Senior,95,52
455,2026-05-24,52372125,11227352,Self-schedule,6,Radiology,Ancillary,Workflow Issue,Registration workflow deviation,Workflow,Resolved,Merge,15,Cindie Enbury,"KALISPELL REGIONAL MEDICAL CENTER, INC",Adult,86,18
456,2025-03-10,89229730,67675730,Self-schedule,5,Laboratory,Ancillary,Workflow Issue,Skipped duplicate search,Workflow,Resolved,No Action Required,5,Jeana Orable,"ASPIRUS WAUSAU HOSPITAL, INC.",Senior,83,183
457,2024-02-28,56717431,44525935,Emergency Department,7,Inpatient,Inpatient,Data Entry Error,Name typo,Patient Name,Resolved,Merge,7,Roy Armor,GARRISON MEMORIAL HOSPITAL,Adult,98,19
458,2025-11-04,38060380,6569796,Internal Registration,8,Behavioral Health,Behavioral Health,Data Entry Error,DOB typo,Date of Birth,Resolved,No Action Required,8,Esme Durnall,"CONWAY HOSPITAL, INC.",Adult,80,57
459,2025-10-15,38830981,44407105,Patient Portal,1,Primary Care,Ambulatory,Data Entry Error,DOB typo,Date of Birth,Resolved,KND,2,Aaren Bogges,THE MILTON S. HERSHEY MEDICAL CENTER PHYSICIAN GROUP,Adult,65,25
460,2025-03-10,3072804,19531330,Internal Registration,5,Laboratory,Ancillary,Data Entry Error,Incorrect address entry,Address,Resolved,KND,12,Seward Gino,ST.VINCENT'S HOSPITAL WESTCHESTER A DIVISION OF SAINT JOSEPH'S MEDICAL,Adult,81,21
461,2026-03-06,10006201,3085399,Emergency Department,8,Behavioral Health,Behavioral Health,System Issue,Interface mapping error,System/Interface,Resolved,Split,6,Alexandre Merit,VA HOSPITAL BROOKLYN NEW YORK,Senior,82,12
462,2025-06-01,49428398,83970708,Self-schedule,3,Urgent Care,Ambulatory,Data Entry Error,Transposed first/last name,Patient Name,Resolved,No Action Required,6,Milissent Ruggier,ST. MARY'S HOSPITAL,Senior,97,16
463,2023-11-27,79325751,76345506,Emergency Department,6,Radiology,Ancillary,Registration Information,Duplicate registration attempt,Registration Process,Resolved,KND,6,Durand Hartwell,DOUGLAS COUNTY MEMORIAL HOSPITAL,Adult,68,215
464,2025-04-02,59325796,60632669,Emergency Department,3,Urgent Care,Ambulatory,Registration Information,Incomplete demographics,Demographics/Registration,In Progress,Pending,18,Cordy Kryska,CARE 4 ALL MEDICAL CENTER INC,Adult,99,20
465,2024-04-30,24872070,67578909,Self-schedule,1,Primary Care,Ambulatory,Data Entry Error,Name typo,Patient Name,Resolved,Split,12,Gill Snowsill,ST BENEDICTS FAMILY MEDICAL CENTER,Adult,81,5
466,2025-04-21,67473698,22313380,Referral,4,Specialty Clinics,Ambulatory,Registration Information,Duplicate registration attempt,Registration Process,Resolved,Split,8,Harold Strainge,"PORTLAND MEDICAL CENTER, PC",Unknown,80,19
